,created_at,followers,friends_count,geo,hashtags,location,statuses_count,text,vader,day
103,2018-06-27 23:00:50+00:00,170,1048,"40.735657,-74.1723667,23.8mi",[],"New Jersey , Newark",14556,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-06-27
104,2018-06-27 22:45:58+00:00,757,4631,"40.735657,-74.1723667,23.8mi",[],"New Jersey , Newark",222834,RT @catherinekelley: heading to Kennedy Space Center tomorrow! FINALLY a chance to rock this Houston airport impulse buy 😂 bet you everyone…,0.636,2018-06-27
105,2018-06-27 22:45:58+00:00,751,606,"40.735657,-74.1723667,23.8mi",[],"New Jersey , Newark",509,"RT @WIRED: In April, a SpaceX rocket carried a collection of experimental debris-removal technologies to the International Space Station. D…",0.0,2018-06-27
0,2018-07-03 00:00:00,0,0,"42.9658907,-78.870036,5mi",0,"New York , Kenmore",0,,0.0,2018-07-03
0,2018-06-29 16:54:24+00:00,25,120,"34.0852868,-117.9608978,6.66mi",[],"California , Baldwin Park",345,@Space_Station @SpaceX Good job!,0.4926,2018-06-29
1,2018-06-29 09:09:42+00:00,17,23,"34.0852868,-117.9608978,6.66mi",[],"California , Baldwin Park",231,"@SpaceX @Space_Station Ugh, hate those bit coin bs sites.",-0.7579,2018-06-29
2,2018-06-29 00:40:38+00:00,25,120,"34.0852868,-117.9608978,6.66mi",[],"California , Baldwin Park",345,@PlanetQuest @SpaceX @NASA_TESS @Space_Station Yes! I like that! Eternal life!,0.7249,2018-06-29
0,2018-07-03 00:00:00,0,0,"40.7351018,-73.6879082,5mi",0,"New York , New Hyde Park",0,,0.0,2018-07-03
0,2018-07-02 23:52:06+00:00,82,171,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",33241,Here’s everything you need to know about the SpaceX Falcon Heavy rocket https://t.co/cngeUcUhhY,0.0,2018-07-02
1,2018-07-02 22:21:49+00:00,13942,9567,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",2725,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station https://t.co/jvgZivqLPl https://t.co/aYnVwJ4B4K,0.0,2018-07-02
2,2018-07-02 22:12:24+00:00,1335,2062,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",17655,"SpaceX Turns Focus to Vandenberg for Twilight Launch with Iridium-7 NET July 20
https://t.co/iaGWVl9y00",0.0,2018-07-02
3,2018-07-02 21:56:33+00:00,73,403,"34.095287,-118.1270146,7.62mi","[{'text': 'SpaceX', 'indices': [23, 30]}, {'text': 'BFR', 'indices': [31, 35]}, {'text': 'rocket', 'indices': [36, 43]}]","California , Alhambra",1108,"A rare sighting of the #SpaceX #BFR #rocket tooling. 

https://t.co/lw7lAsBImq",0.0,2018-07-02
4,2018-07-02 21:34:50+00:00,1569,1802,"34.095287,-118.1270146,7.62mi","[{'text': 'LosAngeles', 'indices': [19, 30]}]","California , Alhambra",3569,RT @MikeQuindazzi: #LosAngeles and the @PortofLA are home to the @SpaceX Big Falcon Rocket &gt;&gt; @futurism via @MikeQuindazzi CC @LAEDC @SoCal…,0.0,2018-07-02
5,2018-07-02 21:28:51+00:00,611,1539,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",9781,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
6,2018-07-02 21:04:27+00:00,5746,3082,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",29016,@MrKhagol @bcjordo It's the truth. I put up with LA for SpaceX,0.3182,2018-07-02
7,2018-07-02 20:17:06+00:00,5746,3082,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",29016,"@bcjordo Cool. You should consider it though... LA sucks; I mean, the weather is amazing, but really, the rest of i… https://t.co/mXgEiiQPIX",0.3182,2018-07-02
8,2018-07-02 20:12:39+00:00,5746,3082,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",29016,@bcjordo Check out our other IT-related openings: https://t.co/Ipu7uy4hIL,0.0,2018-07-02
9,2018-07-02 20:08:56+00:00,153,411,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",1340,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
10,2018-07-02 19:55:56+00:00,5746,3082,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",29016,@redbassett Have you looked at our openings? https://t.co/Ipu7uy4hIL,0.0,2018-07-02
11,2018-07-02 19:21:53+00:00,409,305,"34.095287,-118.1270146,7.62mi","[{'text': 'spacex', 'indices': [36, 43]}, {'text': 'IridiumNEXT', 'indices': [44, 56]}]","California , Alhambra",22301,RT @alias_amanda: Here’s the video. #spacex #IridiumNEXT https://t.co/mnVKrPjCcB,0.0,2018-07-02
12,2018-07-02 18:20:52+00:00,204,1905,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",31,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
13,2018-07-02 18:09:39+00:00,2889,3080,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",9364,"SpaceX Dragon Delivers 'World's Strongest Coffee,' Blueberries &amp; More to Space Station https://t.co/wJO4A6QW7X",0.4404,2018-07-02
14,2018-07-02 18:01:49+00:00,4845,5328,"34.095287,-118.1270146,7.62mi","[{'text': 'SpaceX', 'indices': [0, 7]}, {'text': 'ISS', 'indices': [8, 12]}]","California , Alhambra",14071,#SpaceX #ISS @KNX1070 @MottekOnMoney https://t.co/5LDA5mgxg9,0.0,2018-07-02
15,2018-07-02 17:49:12+00:00,1715,416,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",9051,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
16,2018-07-02 17:42:44+00:00,1335,2062,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",17655,"SpaceX Dragon Cargo Ship Arrives at Space Station
https://t.co/lqcuVRqs9u",0.0,2018-07-02
17,2018-07-02 17:32:01+00:00,5746,3082,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",29016,"In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure… https://t.co/90AJQ3JrPx",0.7845,2018-07-02
18,2018-07-02 17:00:22+00:00,1676,272,"34.095287,-118.1270146,7.62mi","[{'text': 'AI', 'indices': [0, 3]}, {'text': 'flamethrowers', 'indices': [8, 22]}, {'text': 'ElonMusk', 'indices': [55, 64]}, {'text': 'SpaceX', 'indices': [90, 97]}]","California , Alhambra",6705,"#AI and #flamethrowers are in, sports and music out at #ElonMusk’s experimental school at #SpaceX HQ… https://t.co/l7BNIyZePI",0.0,2018-07-02
19,2018-07-02 15:37:18+00:00,1335,2062,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",17655,"SpaceX Dragon Delivers 'World's Strongest Coffee,' Ice Cream &amp; More to Space Station
https://t.co/PKSfkrvbkY",0.4404,2018-07-02
20,2018-07-02 14:17:22+00:00,6230,291,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",19042,SpaceX Dragon Arrives At ISS https://t.co/jIOTmj4KdL,0.0,2018-07-02
21,2018-07-02 14:06:46+00:00,73,179,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",46839,"AP News: RT APHealthScience: SpaceX capsule arrives at the International Space Station with AI robot, ice cream and… https://t.co/TGeZaAua57",0.0,2018-07-02
22,2018-07-02 13:37:54+00:00,1034,2506,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",18152,@NASA @SpaceX @Space_Station How stupid is the space force idea by Trump?,-0.5267,2018-07-02
23,2018-07-01 22:17:35+00:00,3184,2,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",114540,"RT @Deebodragon: #1 @SpaceX gamer&gt;2,800 giveaway @ 7k Followers! New monthly Giveaway for SUBS!!!
@ https://t.co/T9V8qb7VWq…",0.0,2018-07-01
24,2018-07-01 21:32:37+00:00,829,840,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",2094,"#1 @SpaceX gamer&gt;2,800 giveaway @ 7k Followers! New monthly Giveaway for SUBS!!!
@ https://t.co/T9V8qb7VWq… https://t.co/TS9fS139vV",0.0,2018-07-01
25,2018-07-01 21:27:23+00:00,1628,1435,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",1836,https://t.co/JkcGy5b9YF,0.0,2018-07-01
26,2018-07-01 19:40:01+00:00,13679,12019,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",355717,SpaceX Launches CRS-15 Dragon Into Stunning Twilight to Space Station https://t.co/TSfOLvQLZW via @americaspace,0.3818,2018-07-01
27,2018-07-01 19:33:20+00:00,136,158,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",3370,"RT @Bill_Gross: Every one of these U.S. tech companies was founded by 1st or 2nd generation immigrants:

Apple
Google
Amazon
Facebook
Oracl…",0.1779,2018-07-01
28,2018-07-01 18:57:24+00:00,758,910,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",20093,"NASA astronaut Suni Williams' thoughts on SpaceX, Boeing spacesuits.
https://t.co/AVh0LzvBI5

via @GoogleNews",0.0,2018-07-01
29,2018-07-01 17:04:04+00:00,336,1509,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",349,This is why i get up every morning.  SpaceX's plan to fly you across the globe in 30 minutes https://t.co/mrpetIo952,0.0,2018-07-01
30,2018-07-01 16:34:47+00:00,1579,77,"34.095287,-118.1270146,7.62mi","[{'text': 'NASA', 'indices': [96, 101]}, {'text': 'Mars', 'indices': [102, 107]}, {'text': 'Curiosity', 'indices': [108, 118]}, {'text': 'life', 'indices': [119, 124]}]","California , Alhambra",11492,RT @SocialUnderGrnd: NASA Finds Signs of Potential Ancient Life on Mars https://t.co/dDsnyVWDHq #NASA #Mars #Curiosity #life #Extraterrestr…,0.0,2018-07-01
31,2018-07-01 16:34:02+00:00,4003,1451,"34.095287,-118.1270146,7.62mi","[{'text': 'NASA', 'indices': [75, 80]}, {'text': 'Mars', 'indices': [81, 86]}, {'text': 'Curiosity', 'indices': [87, 97]}, {'text': 'life', 'indices': [98, 103]}, {'text': 'Extraterrestrial', 'indices': [104, 121]}, {'text': 'Space', 'indices': [122, 128]}, {'text': 'SpaceX', 'indices': [129, 136]}]","California , Alhambra",4608,NASA Finds Signs of Potential Ancient Life on Mars https://t.co/dDsnyVWDHq #NASA #Mars #Curiosity #life #Extraterrestrial #Space #SpaceX,0.0,2018-07-01
32,2018-07-01 16:23:34+00:00,492,300,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",4952,RT @RocketJoy: Happy Pride from @SpaceX Out &amp; Allied! I’m proud to work for a company that is supportive of our LGBTQ employees! #PrideMont…,0.8997,2018-07-01
33,2018-07-01 16:02:56+00:00,1572,607,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",199619,"INSIDER: NASA astronaut Suni Williams' thoughts on SpaceX, Boeing spacesuits.
https://t.co/JnEYR0gKzL

via @GoogleNews",0.0,2018-07-01
34,2018-07-01 15:51:34+00:00,1176,2752,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",75016,RT @RocketJoy: Happy Pride from @SpaceX Out &amp; Allied! I’m proud to work for a company that is supportive of our LGBTQ employees! #PrideMont…,0.8997,2018-07-01
35,2018-06-30 23:01:41+00:00,148,279,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",18351,"RT @UrbanizeLA: Developer begins clearing site for six-story, 230-unit apartment complex  with retail next to @SpaceX headquarters in #Hawt…",0.0,2018-06-30
36,2018-06-30 22:59:28+00:00,148,279,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",18351,RT @UrbanizeLA: Mixed-use apartment complex next to @SpaceX set to begin construction in November https://t.co/ML7xjKU79R https://t.co/5f7f…,0.0,2018-06-30
37,2018-06-30 22:39:56+00:00,5547,499,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",17257,RT @UrbanizeLA: Mixed-use apartment complex next to @SpaceX set to begin construction in November https://t.co/ML7xjKU79R https://t.co/5f7f…,0.0,2018-06-30
38,2018-06-30 21:54:58+00:00,73,403,"34.095287,-118.1270146,7.62mi","[{'text': 'ElonMusk', 'indices': [21, 30]}, {'text': 'SpaceX', 'indices': [31, 38]}, {'text': 'Tesla', 'indices': [39, 45]}]","California , Alhambra",1108,"Imagine... Then do.

#ElonMusk #SpaceX #Tesla https://t.co/LnkJUh3N3c",0.0,2018-06-30
39,2018-06-30 21:21:54+00:00,5547,499,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",17257,"RT @UrbanizeLA: Developer begins clearing site for six-story, 230-unit apartment complex  with retail next to @SpaceX headquarters in #Hawt…",0.0,2018-06-30
40,2018-06-30 20:09:59+00:00,3454,1329,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",71689,Now even @elonmusk is getting in on the @FortniteGame with @SpaceX launches https://t.co/YFzT4SjCKJ,0.0,2018-06-30
41,2018-06-30 20:05:06+00:00,5,44,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",92,"SpaceX launches AI robot, strong coffee for station crew - ABC News - https://t.co/wjDiO55HIj via @ABC",0.5106,2018-06-30
42,2018-06-30 20:02:53+00:00,1186,837,"34.095287,-118.1270146,7.62mi","[{'text': 'fashion', 'indices': [79, 87]}, {'text': 'ladyrocketspace', 'indices': [88, 104]}, {'text': 'gbsavant', 'indices': [105, 114]}]","California , Alhambra",7602,"Friends in Space little girls love Lady Rocket Space fashion and Space message
#fashion #ladyrocketspace #gbsavant… https://t.co/SnAwedIzsW",0.7918,2018-06-30
43,2018-06-30 18:43:03+00:00,11,58,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",73,Digital viewing parties of the Fortnite rocket may well have surpassed those for SpaceX's actual rocket.,0.5859,2018-06-30
44,2018-06-30 17:48:02+00:00,1175,908,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",3971,Introducing Cimon: The AI robot with a @NASA mission blasted into space on a @SpaceX rocket.… https://t.co/dilKrE8C8E,0.0,2018-06-30
45,2018-06-30 17:22:05+00:00,2889,3080,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",9364,SpaceX Wins $130 Million Military Launch Contract for Falcon Heavy Rocket https://t.co/gBjV8ZymD2,0.5719,2018-06-30
46,2018-06-30 16:39:24+00:00,2,2,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",26,"Scary things about that new CIMON project by SpaceX is I had no say in it. Not that it was required, yet still... I… https://t.co/Oz59duvdt4",-0.6597,2018-06-30
47,2018-06-30 15:19:41+00:00,178,638,"34.095287,-118.1270146,7.62mi",[],"California , Alhambra",150,"My kid asked me to tweet this to @elonmusk with the caption: ""Finally, SpaceX sent a dragon capsule to Mars."" https://t.co/zhmijjCHmM",0.0,2018-06-30
